,ids1,ids2,images1,images2,result,tiers,votes1,votes2
1075,22151,21941,https://img.animebracket.com/h3b.jpg,https://img.animebracket.com/gxh.jpg,0,1,3172,3631
1076,22074,21987,https://img.animebracket.com/h16.jpg,https://img.animebracket.com/gyr.jpg,1,1,4342,2223
1077,24131,24602,https://img.animebracket.com/imb.jpg,https://img.animebracket.com/ize.jpg,1,1,3411,3291
1078,21965,25197,https://img.animebracket.com/gy5.jpg,https://img.animebracket.com/jfx.jpg,1,1,6310,1535
1079,21999,22131,https://img.animebracket.com/gz3.jpg,https://img.animebracket.com/h2r.jpg,1,1,3391,2864
1080,21954,24117,https://img.animebracket.com/gxu.jpg,https://img.animebracket.com/ilx.jpg,1,1,4684,2225
1081,22031,24413,https://img.animebracket.com/gzz.jpg,https://img.animebracket.com/iu5.jpg,1,1,4105,2050
1082,24192,23812,https://img.animebracket.com/io0.jpg,https://img.animebracket.com/idg.jpg,1,1,5740,2030
1083,24914,22152,https://img.animebracket.com/j82.jpg,https://img.animebracket.com/h3c.jpg,0,1,3529,3616
1084,21972,21710,https://img.animebracket.com/gyc.jpg,https://img.animebracket.com/gr2.jpg,1,1,4648,2698
1085,22182,22204,https://img.animebracket.com/h46.jpg,https://img.animebracket.com/h4s.jpg,1,1,3973,3439
1086,22077,24716,https://img.animebracket.com/h19.jpg,https://img.animebracket.com/j2k.jpg,1,1,6003,1206
1087,24055,24868,https://img.animebracket.com/ik7.jpg,https://img.animebracket.com/j6s.jpg,0,1,2595,3034
1088,23442,24506,https://img.animebracket.com/i36.jpg,https://img.animebracket.com/iwq.jpg,1,1,4142,1946
1089,24087,22176,https://img.animebracket.com/il3.jpg,https://img.animebracket.com/h40.jpg,1,1,3652,1930
1090,22032,21842,https://img.animebracket.com/h00.jpg,https://img.animebracket.com/guq.jpg,1,1,4641,1377
1091,25419,21817,https://img.animebracket.com/jm3.jpg,https://img.animebracket.com/gu1.jpg,1,1,3733,1829
1092,24242,24140,https://img.animebracket.com/ipe.jpg,https://img.animebracket.com/imk.jpg,1,1,5030,858
1093,21377,23774,https://img.animebracket.com/ght.jpg,https://img.animebracket.com/ice.jpg,1,1,2869,2618
1094,21709,25206,https://img.animebracket.com/gr1.jpg,https://img.animebracket.com/jg6.jpg,1,1,4771,1824
1095,22162,21852,https://img.animebracket.com/h3m.jpg,https://img.animebracket.com/gv0.jpg,1,1,2849,2531
1096,25587,23401,https://img.animebracket.com/jqr.jpg,https://img.animebracket.com/i21.jpg,1,1,3701,2256
1097,21928,21707,https://img.animebracket.com/gx4.jpg,https://img.animebracket.com/gqz.jpg,1,1,3814,1915
1098,21849,24016,https://img.animebracket.com/gux.jpg,https://img.animebracket.com/ij4.jpg,1,1,4674,1577
1099,22093,25251,https://img.animebracket.com/h1p.jpg,https://img.animebracket.com/jhf.jpg,1,1,2654,2409
1100,24429,22724,https://img.animebracket.com/iul.jpg,https://img.animebracket.com/hj8.jpg,1,1,4255,1424
1101,22202,23777,https://img.animebracket.com/h4q.jpg,https://img.animebracket.com/ich.jpg,1,1,3402,2525
1102,22049,22190,https://img.animebracket.com/h0h.jpg,https://img.animebracket.com/h4e.jpg,1,1,5322,1291
1103,24461,23763,https://img.animebracket.com/ivh.jpg,https://img.animebracket.com/ic3.jpg,1,1,2891,2802
1104,21875,23410,https://img.animebracket.com/gvn.jpg,https://img.animebracket.com/i2a.jpg,1,1,3275,1596
1105,21795,21872,https://img.animebracket.com/gtf.jpg,https://img.animebracket.com/gvk.jpg,1,1,3292,1740
1106,21985,23364,https://img.animebracket.com/gyp.jpg,https://img.animebracket.com/i10.jpg,1,1,4570,1561
1107,23096,22081,https://img.animebracket.com/htk.jpg,https://img.animebracket.com/h1d.jpg,1,1,2774,2345
1108,22078,23999,https://img.animebracket.com/h1a.jpg,https://img.animebracket.com/iin.jpg,1,1,4282,1234
1109,21738,24603,https://img.animebracket.com/gru.jpg,https://img.animebracket.com/izf.jpg,1,1,3027,1521
1110,21879,24996,https://img.animebracket.com/gvr.jpg,https://img.animebracket.com/jac.jpg,1,1,4890,1287
1111,24555,23945,https://img.animebracket.com/iy3.jpg,https://img.animebracket.com/ih5.jpg,1,1,3092,2496
1112,21517,21384,https://img.animebracket.com/glp.jpg,https://img.animebracket.com/gi0.jpg,1,1,3491,2136
1113,21835,24592,https://img.animebracket.com/guj.jpg,https://img.animebracket.com/iz4.jpg,1,1,3383,1885
1114,22200,25312,https://img.animebracket.com/h4o.jpg,https://img.animebracket.com/jj4.jpg,1,1,4476,1497
1115,21755,23798,https://img.animebracket.com/gsb.jpg,https://img.animebracket.com/id2.jpg,1,1,2598,2541
1116,24811,24752,https://img.animebracket.com/j57.jpg,https://img.animebracket.com/j3k.jpg,1,1,3935,1658
1117,21959,22002,https://img.animebracket.com/gxz.jpg,https://img.animebracket.com/gz6.jpg,1,1,3030,1759
1118,21226,23839,https://img.animebracket.com/gdm.jpg,https://img.animebracket.com/ie7.jpg,1,1,5264,1143
1119,24029,22101,https://img.animebracket.com/ijh.jpg,https://img.animebracket.com/h1x.jpg,0,1,2349,2439
1120,24113,23977,https://img.animebracket.com/ilt.jpg,https://img.animebracket.com/ii1.jpg,1,1,3158,1959
1121,21871,25166,https://img.animebracket.com/gvj.jpg,https://img.animebracket.com/jf2.jpg,1,1,3385,1625
1122,21380,24079,https://img.animebracket.com/ghw.jpg,https://img.animebracket.com/ikv.jpg,1,1,4389,1342
1123,22079,25681,https://img.animebracket.com/h1b.jpg,https://img.animebracket.com/jtd.jpg,1,1,3323,1653
1124,22125,25481,https://img.animebracket.com/h2l.jpg,https://img.animebracket.com/jnt.jpg,1,1,3956,1727
1125,23329,24114,https://img.animebracket.com/i01.jpg,https://img.animebracket.com/ilu.jpg,1,1,2551,2138
1126,22016,24013,https://img.animebracket.com/gzk.jpg,https://img.animebracket.com/ij1.jpg,1,1,4618,1488
1127,23463,22096,https://img.animebracket.com/i3r.jpg,https://img.animebracket.com/h1s.jpg,1,1,2576,2442
1128,21723,24211,https://img.animebracket.com/grf.jpg,https://img.animebracket.com/ioj.jpg,1,1,2724,1825
1129,21776,21690,https://img.animebracket.com/gsw.jpg,https://img.animebracket.com/gqi.jpg,1,1,2993,1968
1130,22023,24477,https://img.animebracket.com/gzr.jpg,https://img.animebracket.com/ivx.jpg,1,1,4612,1428
1131,21376,23842,https://img.animebracket.com/ghs.jpg,https://img.animebracket.com/iea.jpg,1,1,2847,2130
1132,21349,21935,https://img.animebracket.com/gh1.jpg,https://img.animebracket.com/gxb.jpg,1,1,3706,2007
1133,23555,21841,https://img.animebracket.com/i6b.jpg,https://img.animebracket.com/gup.jpg,1,1,3065,2477
1134,21902,25239,https://img.animebracket.com/gwe.jpg,https://img.animebracket.com/jh3.jpg,1,1,5167,1240
1135,24748,21733,https://img.animebracket.com/j3g.jpg,https://img.animebracket.com/grp.jpg,1,1,3129,1893
1136,21747,24777,https://img.animebracket.com/gs3.jpg,https://img.animebracket.com/j49.jpg,1,1,3447,1889
1137,21996,21742,https://img.animebracket.com/gz0.jpg,https://img.animebracket.com/gry.jpg,1,1,3632,1689
1138,22158,25347,https://img.animebracket.com/h3i.jpg,https://img.animebracket.com/jk3.jpg,1,1,3823,1479
1139,25007,25755,https://img.animebracket.com/jan.jpg,https://img.animebracket.com/jvf.jpg,1,1,3318,1920
1140,24061,25423,https://img.animebracket.com/ikd.jpg,https://img.animebracket.com/jm7.jpg,1,1,3110,1748
1141,24490,24274,https://img.animebracket.com/iwa.jpg,https://img.animebracket.com/iqa.jpg,1,1,3187,2077
1142,23092,21866,https://img.animebracket.com/htg.jpg,https://img.animebracket.com/gve.jpg,1,1,4607,1436
1143,23521,22038,https://img.animebracket.com/i5d.jpg,https://img.animebracket.com/h06.jpg,0,1,2394,2646
1144,23845,22025,https://img.animebracket.com/ied.jpg,https://img.animebracket.com/gzt.jpg,1,1,2884,2310
1145,21861,21800,https://img.animebracket.com/gv9.jpg,https://img.animebracket.com/gtk.jpg,1,1,3236,2116
1146,21728,21678,https://img.animebracket.com/grk.jpg,https://img.animebracket.com/gq6.jpg,1,1,4224,1349
1147,21990,23413,https://img.animebracket.com/gyu.jpg,https://img.animebracket.com/i2d.jpg,1,1,2905,2194
1148,23430,21365,https://img.animebracket.com/i2u.jpg,https://img.animebracket.com/ghh.jpg,1,1,3830,1871
1149,23525,22071,https://img.animebracket.com/i5h.jpg,https://img.animebracket.com/h13.jpg,1,1,3178,2332
1150,21605,25335,https://img.animebracket.com/go5.jpg,https://img.animebracket.com/jjr.jpg,1,1,7368,1582
1151,24825,21288,https://img.animebracket.com/j5l.jpg,https://img.animebracket.com/gfc.jpg,0,1,2907,4460
1152,24183,24643,https://img.animebracket.com/inr.jpg,https://img.animebracket.com/j0j.jpg,1,1,5023,2677
1153,24105,24818,https://img.animebracket.com/ill.jpg,https://img.animebracket.com/j5e.jpg,1,1,4920,2171
1154,22201,22165,https://img.animebracket.com/h4p.jpg,https://img.animebracket.com/h3p.jpg,1,1,6136,2152
1155,23516,24022,https://img.animebracket.com/i58.jpg,https://img.animebracket.com/ija.jpg,1,1,3922,3769
1156,22150,24299,https://img.animebracket.com/h3a.jpg,https://img.animebracket.com/iqz.jpg,1,1,5662,2113
1157,21518,24804,https://img.animebracket.com/glq.jpg,https://img.animebracket.com/j50.jpg,1,1,4748,2714
1158,23378,21925,https://img.animebracket.com/i1e.jpg,https://img.animebracket.com/gx1.jpg,1,1,6129,2334
1159,22138,21702,https://img.animebracket.com/h2y.jpg,https://img.animebracket.com/gqu.jpg,1,1,4292,2857
1160,21884,21915,https://img.animebracket.com/gvw.jpg,https://img.animebracket.com/gwr.jpg,1,1,4819,2518
1161,22175,21937,https://img.animebracket.com/h3z.jpg,https://img.animebracket.com/gxd.jpg,1,1,3725,3200
1162,21227,25011,https://img.animebracket.com/gdn.jpg,https://img.animebracket.com/jar.jpg,1,1,5848,2299
1163,21922,24377,https://img.animebracket.com/gwy.jpg,https://img.animebracket.com/it5.jpg,0,1,3379,3762
1164,23770,24589,https://img.animebracket.com/ica.jpg,https://img.animebracket.com/iz1.jpg,1,1,6085,1524
1165,21974,23561,https://img.animebracket.com/gye.jpg,https://img.animebracket.com/i6h.jpg,1,1,3917,3260
1166,21946,25340,https://img.animebracket.com/gxm.jpg,https://img.animebracket.com/jjw.jpg,1,1,7162,1598
1167,21369,21952,https://img.animebracket.com/ghl.jpg,https://img.animebracket.com/gxs.jpg,1,1,4317,2889
1168,21712,21721,https://img.animebracket.com/gr4.jpg,https://img.animebracket.com/grd.jpg,1,1,4222,2738
1169,23562,23460,https://img.animebracket.com/i6i.jpg,https://img.animebracket.com/i3o.jpg,1,1,4710,2466
1170,23560,22189,https://img.animebracket.com/i6g.jpg,https://img.animebracket.com/h4d.jpg,1,1,5734,1871
1171,21697,24371,https://img.animebracket.com/gqp.jpg,https://img.animebracket.com/isz.jpg,1,1,3587,2965
1172,24497,22721,https://img.animebracket.com/iwh.jpg,https://img.animebracket.com/hj5.jpg,1,1,4701,2675
1173,25484,23366,https://img.animebracket.com/jnw.jpg,https://img.animebracket.com/i12.jpg,1,1,3793,3093
1174,22144,22134,https://img.animebracket.com/h34.jpg,https://img.animebracket.com/h2u.jpg,1,1,6625,1641
1175,24042,23964,https://img.animebracket.com/iju.jpg,https://img.animebracket.com/iho.jpg,1,1,4085,2761
1176,21790,22075,https://img.animebracket.com/gta.jpg,https://img.animebracket.com/h17.jpg,1,1,4732,2516
1177,22103,22195,https://img.animebracket.com/h1z.jpg,https://img.animebracket.com/h4j.jpg,1,1,3805,2808
1178,21939,21360,https://img.animebracket.com/gxf.jpg,https://img.animebracket.com/ghc.jpg,1,1,5667,1973
1179,22720,24916,https://img.animebracket.com/hj4.jpg,https://img.animebracket.com/j84.jpg,1,1,4164,3185
1180,21932,24584,https://img.animebracket.com/gx8.jpg,https://img.animebracket.com/iyw.jpg,1,1,5369,2134
1181,22163,22194,https://img.animebracket.com/h3n.jpg,https://img.animebracket.com/h4i.jpg,1,1,4098,2401
1182,23422,21785,https://img.animebracket.com/i2m.jpg,https://img.animebracket.com/gt5.jpg,1,1,5984,1934
1183,24312,22063,https://img.animebracket.com/irc.jpg,https://img.animebracket.com/h0v.jpg,1,1,3567,3287
1184,22042,24780,https://img.animebracket.com/h0a.jpg,https://img.animebracket.com/j4c.jpg,1,1,4798,2271
1185,23998,24411,https://img.animebracket.com/iim.jpg,https://img.animebracket.com/iu3.jpg,1,1,4424,2345
1186,21353,24179,https://img.animebracket.com/gh5.jpg,https://img.animebracket.com/inn.jpg,1,1,5127,2436
1187,21718,21845,https://img.animebracket.com/gra.jpg,https://img.animebracket.com/gut.jpg,1,1,3796,2604
1188,21372,23391,https://img.animebracket.com/gho.jpg,https://img.animebracket.com/i1r.jpg,1,1,4798,2858
1189,21919,21981,https://img.animebracket.com/gwv.jpg,https://img.animebracket.com/gyl.jpg,1,1,4778,2396
1190,21364,25590,https://img.animebracket.com/ghg.jpg,https://img.animebracket.com/jqu.jpg,1,1,5890,1765
1191,22064,24288,https://img.animebracket.com/h0w.jpg,https://img.animebracket.com/iqo.jpg,1,1,3975,3044
1192,23387,24390,https://img.animebracket.com/i1n.jpg,https://img.animebracket.com/iti.jpg,1,1,4023,2250
1193,21831,25045,https://img.animebracket.com/guf.jpg,https://img.animebracket.com/jbp.jpg,1,1,3802,3123
1194,23357,21847,https://img.animebracket.com/i0t.jpg,https://img.animebracket.com/guv.jpg,1,1,5515,1713
1195,21805,22013,https://img.animebracket.com/gtp.jpg,https://img.animebracket.com/gzh.jpg,1,1,3450,3432
1196,21982,23522,https://img.animebracket.com/gym.jpg,https://img.animebracket.com/i5e.jpg,1,1,4814,2249
1197,23757,24548,https://img.animebracket.com/ibx.jpg,https://img.animebracket.com/ixw.jpg,1,1,3911,2751
1198,21719,21350,https://img.animebracket.com/grb.jpg,https://img.animebracket.com/gh2.jpg,1,1,5962,1366
1199,21821,23355,https://img.animebracket.com/gu5.jpg,https://img.animebracket.com/i0r.jpg,1,1,3662,2967
1200,22017,24229,https://img.animebracket.com/gzl.jpg,https://img.animebracket.com/ip1.jpg,1,1,4087,2532
1201,21713,23843,https://img.animebracket.com/gr5.jpg,https://img.animebracket.com/ieb.jpg,1,1,4385,1991
1202,21291,23098,https://img.animebracket.com/gff.jpg,https://img.animebracket.com/htm.jpg,1,1,4642,2645
1203,23468,21955,https://img.animebracket.com/i3w.jpg,https://img.animebracket.com/gxv.jpg,1,1,3679,2725
1204,21689,23394,https://img.animebracket.com/gqh.jpg,https://img.animebracket.com/i1u.jpg,1,1,5194,1620
1205,23859,23854,https://img.animebracket.com/ier.jpg,https://img.animebracket.com/iem.jpg,1,1,3858,2379
1206,21382,24096,https://img.animebracket.com/ghy.jpg,https://img.animebracket.com/ilc.jpg,1,1,6172,1480
1207,21948,23352,https://img.animebracket.com/gxo.jpg,https://img.animebracket.com/i0o.jpg,1,1,3918,2622
1208,21893,23758,https://img.animebracket.com/gw5.jpg,https://img.animebracket.com/iby.jpg,1,1,5232,2244
1209,23564,22065,https://img.animebracket.com/i6k.jpg,https://img.animebracket.com/h0x.jpg,1,1,4085,2205
1210,21802,24101,https://img.animebracket.com/gtm.jpg,https://img.animebracket.com/ilh.jpg,1,1,5557,1973
1211,21862,21834,https://img.animebracket.com/gva.jpg,https://img.animebracket.com/gui.jpg,1,1,3528,2930
1212,21966,21846,https://img.animebracket.com/gy6.jpg,https://img.animebracket.com/guu.jpg,1,1,4752,1834
1213,23317,23874,https://img.animebracket.com/hzp.jpg,https://img.animebracket.com/if6.jpg,1,1,4149,3353
1214,21744,23438,https://img.animebracket.com/gs0.jpg,https://img.animebracket.com/i32.jpg,1,1,8761,1282
1215,24921,23088,https://img.animebracket.com/j89.jpg,https://img.animebracket.com/htc.jpg,0,1,4344,4672
1216,24213,23891,https://img.animebracket.com/iol.jpg,https://img.animebracket.com/ifn.jpg,1,1,5127,2585
1217,22039,24276,https://img.animebracket.com/h07.jpg,https://img.animebracket.com/iqc.jpg,1,1,5055,2236
1218,23383,22086,https://img.animebracket.com/i1j.jpg,https://img.animebracket.com/h1i.jpg,1,1,5297,3073
1219,23778,24165,https://img.animebracket.com/ici.jpg,https://img.animebracket.com/in9.jpg,1,1,5069,2496
1220,22208,21816,https://img.animebracket.com/h4w.jpg,https://img.animebracket.com/gu0.jpg,1,1,5679,2487
1221,22207,21347,https://img.animebracket.com/h4v.jpg,https://img.animebracket.com/ggz.jpg,1,1,3622,3546
1222,23368,24373,https://img.animebracket.com/i14.jpg,https://img.animebracket.com/it1.jpg,1,1,6296,2569
1223,21929,24425,https://img.animebracket.com/gx5.jpg,https://img.animebracket.com/iuh.jpg,1,1,4305,2681
1224,21850,24537,https://img.animebracket.com/guy.jpg,https://img.animebracket.com/ixl.jpg,1,1,4191,3516
1225,21899,23382,https://img.animebracket.com/gwb.jpg,https://img.animebracket.com/i1i.jpg,1,1,5091,2849
1226,22178,23943,https://img.animebracket.com/h42.jpg,https://img.animebracket.com/ih3.jpg,1,1,6050,1967
1227,22001,21828,https://img.animebracket.com/gz5.jpg,https://img.animebracket.com/guc.jpg,1,1,4181,3497
1228,23372,24560,https://img.animebracket.com/i18.jpg,https://img.animebracket.com/iy8.jpg,1,1,5344,2288
1229,22128,24092,https://img.animebracket.com/h2o.jpg,https://img.animebracket.com/il8.jpg,1,1,4230,2966
1230,22073,22120,https://img.animebracket.com/h15.jpg,https://img.animebracket.com/h2g.jpg,1,1,6864,1904
1231,24524,22020,https://img.animebracket.com/ix8.jpg,https://img.animebracket.com/gzo.jpg,1,1,3698,3688
1232,23835,23815,https://img.animebracket.com/ie3.jpg,https://img.animebracket.com/idj.jpg,1,1,5430,2070
1233,21951,23316,https://img.animebracket.com/gxr.jpg,https://img.animebracket.com/hzo.jpg,1,1,4583,2463
1234,22034,25179,https://img.animebracket.com/h02.jpg,https://img.animebracket.com/jff.jpg,1,1,5824,2096
1235,22090,23102,https://img.animebracket.com/h1m.jpg,https://img.animebracket.com/htq.jpg,1,1,4271,2483
1236,21722,23877,https://img.animebracket.com/gre.jpg,https://img.animebracket.com/if9.jpg,1,1,5228,1817
1237,25599,24053,https://img.animebracket.com/jr3.jpg,https://img.animebracket.com/ik5.jpg,1,1,4010,2821
1238,21973,24227,https://img.animebracket.com/gyd.jpg,https://img.animebracket.com/ioz.jpg,1,1,6241,2057
1239,23323,25236,https://img.animebracket.com/hzv.jpg,https://img.animebracket.com/jh0.jpg,1,1,3648,3103
1240,21888,22007,https://img.animebracket.com/gw0.jpg,https://img.animebracket.com/gzb.jpg,1,1,4702,2753
1241,21346,22124,https://img.animebracket.com/ggy.jpg,https://img.animebracket.com/h2k.jpg,1,1,4359,2764
1242,21797,25127,https://img.animebracket.com/gth.jpg,https://img.animebracket.com/jdz.jpg,1,1,6139,2055
1243,21931,21807,https://img.animebracket.com/gx7.jpg,https://img.animebracket.com/gtr.jpg,0,1,3658,3700
1244,21758,24289,https://img.animebracket.com/gse.jpg,https://img.animebracket.com/iqp.jpg,1,1,4590,2380
1245,21989,23306,https://img.animebracket.com/gyt.jpg,https://img.animebracket.com/hze.jpg,1,1,3881,2778
1246,21992,25337,https://img.animebracket.com/gyw.jpg,https://img.animebracket.com/jjt.jpg,1,1,7076,1644
1247,24576,21975,https://img.animebracket.com/iyo.jpg,https://img.animebracket.com/gyf.jpg,1,1,4140,2745
1248,22137,21885,https://img.animebracket.com/h2x.jpg,https://img.animebracket.com/gvx.jpg,1,1,4452,2744
1249,22161,23101,https://img.animebracket.com/h3l.jpg,https://img.animebracket.com/htp.jpg,1,1,4326,2383
1250,25777,22157,https://img.animebracket.com/jw1.jpg,https://img.animebracket.com/h3h.jpg,1,1,5672,2325
1251,24665,23978,https://img.animebracket.com/j15.jpg,https://img.animebracket.com/ii2.jpg,1,1,4757,2482
1252,22181,23887,https://img.animebracket.com/h45.jpg,https://img.animebracket.com/ifj.jpg,1,1,6047,1608
1253,22041,24769,https://img.animebracket.com/h09.jpg,https://img.animebracket.com/j41.jpg,1,1,4934,2854
1254,21856,23932,https://img.animebracket.com/gv4.jpg,https://img.animebracket.com/igs.jpg,1,1,6246,1345
1255,21519,21698,https://img.animebracket.com/glr.jpg,https://img.animebracket.com/gqq.jpg,1,1,3964,3164
1256,21983,24564,https://img.animebracket.com/gyn.jpg,https://img.animebracket.com/iyc.jpg,1,1,4943,1994
1257,22102,23308,https://img.animebracket.com/h1y.jpg,https://img.animebracket.com/hzg.jpg,1,1,4320,2399
1258,21940,22070,https://img.animebracket.com/gxg.jpg,https://img.animebracket.com/h12.jpg,1,1,5080,2008
1259,21848,21844,https://img.animebracket.com/guw.jpg,https://img.animebracket.com/gus.jpg,1,1,3866,3089
1260,21876,21839,https://img.animebracket.com/gvo.jpg,https://img.animebracket.com/gun.jpg,1,1,3910,3062
1261,23385,24464,https://img.animebracket.com/i1l.jpg,https://img.animebracket.com/ivk.jpg,1,1,4078,3389
1262,22708,21865,https://img.animebracket.com/his.jpg,https://img.animebracket.com/gvd.jpg,1,1,6002,2143
1263,24781,23794,https://img.animebracket.com/j4d.jpg,https://img.animebracket.com/icy.jpg,1,1,3590,2759
1264,23807,24062,https://img.animebracket.com/idb.jpg,https://img.animebracket.com/ike.jpg,1,1,5664,2101
1265,23756,24353,https://img.animebracket.com/ibw.jpg,https://img.animebracket.com/ish.jpg,1,1,3883,3105
1266,21348,21908,https://img.animebracket.com/gh0.jpg,https://img.animebracket.com/gwk.jpg,1,1,5020,2618
1267,25278,25231,https://img.animebracket.com/ji6.jpg,https://img.animebracket.com/jgv.jpg,1,1,4198,3271
1268,21883,22100,https://img.animebracket.com/gvv.jpg,https://img.animebracket.com/h1w.jpg,1,1,5254,2183
1269,23979,24012,https://img.animebracket.com/ii3.jpg,https://img.animebracket.com/ij0.jpg,1,1,3754,2973
1270,22196,24456,https://img.animebracket.com/h4k.jpg,https://img.animebracket.com/ivc.jpg,1,1,6426,1788
1271,21789,24120,https://img.animebracket.com/gt9.jpg,https://img.animebracket.com/im0.jpg,1,1,3726,2987
1272,23893,24990,https://img.animebracket.com/ifp.jpg,https://img.animebracket.com/ja6.jpg,1,1,4167,2497
1273,22722,21513,https://img.animebracket.com/hj6.jpg,https://img.animebracket.com/gll.jpg,1,1,4592,2688
1274,21961,22095,https://img.animebracket.com/gy1.jpg,https://img.animebracket.com/h1r.jpg,1,1,5269,2051
1275,23314,24290,https://img.animebracket.com/hzm.jpg,https://img.animebracket.com/iqq.jpg,1,1,3634,3361
1276,23515,24230,https://img.animebracket.com/i57.jpg,https://img.animebracket.com/ip2.jpg,1,1,5451,2055
1277,22053,22027,https://img.animebracket.com/h0l.jpg,https://img.animebracket.com/gzv.jpg,1,1,3716,3505
1278,22055,24060,https://img.animebracket.com/h0n.jpg,https://img.animebracket.com/ikc.jpg,1,2,7655,2292
1279,22082,23344,https://img.animebracket.com/h1e.jpg,https://img.animebracket.com/i0g.jpg,1,2,4574,4350
1280,21851,23090,https://img.animebracket.com/guz.jpg,https://img.animebracket.com/hte.jpg,1,2,5800,3475
1281,21230,24756,https://img.animebracket.com/gdq.jpg,https://img.animebracket.com/j3o.jpg,1,2,5822,3068
1282,22024,23808,https://img.animebracket.com/gzs.jpg,https://img.animebracket.com/idc.jpg,1,2,6196,2656
1283,23336,25482,https://img.animebracket.com/i08.jpg,https://img.animebracket.com/jnu.jpg,1,2,5943,2230
1284,24248,21792,https://img.animebracket.com/ipk.jpg,https://img.animebracket.com/gtc.jpg,1,2,6082,2874
1285,22021,21767,https://img.animebracket.com/gzp.jpg,https://img.animebracket.com/gsn.jpg,1,2,4848,3362
1286,21882,22059,https://img.animebracket.com/gvu.jpg,https://img.animebracket.com/h0r.jpg,1,2,5965,2161
1287,24243,23822,https://img.animebracket.com/ipf.jpg,https://img.animebracket.com/idq.jpg,1,2,4376,2810
1288,22167,24547,https://img.animebracket.com/h3r.jpg,https://img.animebracket.com/ixv.jpg,1,2,5954,3287
1289,22155,21359,https://img.animebracket.com/h3f.jpg,https://img.animebracket.com/ghb.jpg,1,2,4568,3989
1290,25776,21868,https://img.animebracket.com/jw0.jpg,https://img.animebracket.com/gvg.jpg,1,2,6139,2741
1291,21920,21739,https://img.animebracket.com/gww.jpg,https://img.animebracket.com/grv.jpg,1,2,4257,3516
1292,21853,22066,https://img.animebracket.com/gv1.jpg,https://img.animebracket.com/h0y.jpg,1,2,4907,2903
1293,22036,24762,https://img.animebracket.com/h04.jpg,https://img.animebracket.com/j3u.jpg,1,2,5773,2736
1294,22083,21522,https://img.animebracket.com/h1f.jpg,https://img.animebracket.com/glu.jpg,1,2,6816,2506
1295,21228,23407,https://img.animebracket.com/gdo.jpg,https://img.animebracket.com/i27.jpg,1,2,4655,4120
1296,21368,23960,https://img.animebracket.com/ghk.jpg,https://img.animebracket.com/ihk.jpg,1,2,6013,2542
1297,21290,24231,https://img.animebracket.com/gfe.jpg,https://img.animebracket.com/ip3.jpg,1,2,5666,3117
1298,21838,23817,https://img.animebracket.com/gum.jpg,https://img.animebracket.com/idl.jpg,1,2,6637,2817
1299,21825,21292,https://img.animebracket.com/gu9.jpg,https://img.animebracket.com/gfg.jpg,1,2,4483,3925
1300,24582,22141,https://img.animebracket.com/iyu.jpg,https://img.animebracket.com/h31.jpg,1,2,5777,2607
1301,21962,23443,https://img.animebracket.com/gy2.jpg,https://img.animebracket.com/i37.jpg,1,2,5016,2567
1302,21679,25623,https://img.animebracket.com/gq7.jpg,https://img.animebracket.com/jrr.jpg,1,2,6768,2001
1303,21362,23878,https://img.animebracket.com/ghe.jpg,https://img.animebracket.com/ifa.jpg,1,2,4442,4060
1304,21229,21941,https://img.animebracket.com/gdp.jpg,https://img.animebracket.com/gxh.jpg,1,2,5109,2933
1305,22074,24131,https://img.animebracket.com/h16.jpg,https://img.animebracket.com/imb.jpg,1,2,4578,2391
1306,21965,21999,https://img.animebracket.com/gy5.jpg,https://img.animebracket.com/gz3.jpg,1,2,6445,2020
1307,21954,22031,https://img.animebracket.com/gxu.jpg,https://img.animebracket.com/gzz.jpg,1,2,4457,3372
1308,24192,22152,https://img.animebracket.com/io0.jpg,https://img.animebracket.com/h3c.jpg,1,2,5687,2591
1309,21972,22182,https://img.animebracket.com/gyc.jpg,https://img.animebracket.com/h46.jpg,1,2,4909,3562
1310,22077,24868,https://img.animebracket.com/h19.jpg,https://img.animebracket.com/j6s.jpg,1,2,6803,1412
1311,23442,24087,https://img.animebracket.com/i36.jpg,https://img.animebracket.com/il3.jpg,1,2,3818,3086
1312,22032,25419,https://img.animebracket.com/h00.jpg,https://img.animebracket.com/jm3.jpg,1,2,4814,2242
1313,24242,21377,https://img.animebracket.com/ipe.jpg,https://img.animebracket.com/ght.jpg,1,2,4450,2702
1314,21709,22162,https://img.animebracket.com/gr1.jpg,https://img.animebracket.com/h3m.jpg,1,2,5576,2018
1315,25587,21928,https://img.animebracket.com/jqr.jpg,https://img.animebracket.com/gx4.jpg,0,2,3139,3881
1316,21849,22093,https://img.animebracket.com/gux.jpg,https://img.animebracket.com/h1p.jpg,1,2,4645,2555
1317,24429,22202,https://img.animebracket.com/iul.jpg,https://img.animebracket.com/h4q.jpg,1,2,4157,3004
1318,22049,24461,https://img.animebracket.com/h0h.jpg,https://img.animebracket.com/ivh.jpg,1,2,6179,1715
1319,21875,21795,https://img.animebracket.com/gvn.jpg,https://img.animebracket.com/gtf.jpg,0,2,2949,3616
1320,21985,23096,https://img.animebracket.com/gyp.jpg,https://img.animebracket.com/htk.jpg,1,2,4928,2350
1321,22078,21738,https://img.animebracket.com/h1a.jpg,https://img.animebracket.com/gru.jpg,1,2,4414,2030
